,Isolate,AMIKACIN
3241,site.05.subj.CA-1358.lab.CO-01808-19.iso.1,0.7783664464950562
3242,site.05.subj.CA-1365.lab.CO-02554-19.iso.1,0.7783664464950562
3243,site.05.subj.CA-1463.lab.CO-03186-19.iso.1,0.7783664464950562
3244,site.05.subj.CA-1464.lab.CO-03195-19.iso.1,0.7783664464950562
3245,site.05.subj.CA-1465.lab.CO-03196-19.iso.1,0.814652681350708
3246,site.05.subj.CA-1466.lab.CO-03224-19.iso.1,0.7784453630447388
3247,site.05.subj.CA-1468.lab.CO-03226-19.iso.1,0.7783664464950562
3248,site.05.subj.CA-1470.lab.CO-03296-19.iso.1,0.7783664464950562
3249,site.05.subj.CA-1471.lab.CO-03303-19.iso.1,0.7783664464950562
3250,site.05.subj.CA-1472.lab.CO-03304-19.iso.1,0.7783664464950562
3251,site.05.subj.CA-1473.lab.CO-03323-19.iso.1,0.7783664464950562
3252,site.05.subj.CA-1475.lab.CO-03396-19.iso.1,0.7783664464950562
3253,site.05.subj.CA-1478.lab.CO-03502-19.iso.1,0.7783664464950562
3254,site.05.subj.CA-1479.lab.CO-03516-19.iso.1,0.814652681350708
3255,site.05.subj.CA-1481.lab.CO-03522-19.iso.1,0.7783664464950562
3256,site.05.subj.CA-1484.lab.CO-03553-19.iso.1,0.7783664464950562
3257,site.05.subj.CA-1485.lab.CO-03569-19.iso.1,0.7787362337112427
3258,site.05.subj.CA-1494.lab.CO-00386-19.iso.1,0.7783664464950562
3259,site.05.subj.CA-1529.lab.CO-02980-19.iso.1,0.7783664464950562
3260,site.05.subj.CA-1532.lab.CO-03223-19.iso.1,0.7783664464950562
3261,site.05.subj.CA-1533.lab.CO-03242-19.iso.1,0.814652681350708
3262,site.05.subj.CA-1534.lab.CO-03299-19.iso.1,0.7791793346405029
3263,site.05.subj.CA-1535.lab.CO-03446-19.iso.1,0.7319362163543701
3264,site.05.subj.CA-1536.lab.CO-03666-19.iso.1,0.7783664464950562
3265,site.05.subj.CA-1540.lab.CO-03874-19.iso.1,0.7783664464950562
3266,site.05.subj.CA-1564.lab.CO-15911-18.iso.1,0.7783664464950562
3267,site.05.subj.CA-1569.lab.CO-02263-19.iso.1,0.7783664464950562
3268,site.05.subj.CA-1584.lab.CO-03852-19.iso.1,0.814652681350708
3269,site.05.subj.CA-1585.lab.CO-03867-19.iso.1,0.814652681350708
3270,site.05.subj.CA-1587.lab.CO-03882-19.iso.1,0.7783664464950562
3271,site.05.subj.CA-1593.lab.CO-03916-19.iso.1,0.7783664464950562
3272,site.05.subj.CA-1616.lab.CO-04119-19.iso.1,0.7783664464950562
3273,site.05.subj.CA-1617.lab.CO-04212-19.iso.1,0.7783664464950562
3274,site.05.subj.CA-1618.lab.CO-04230-19.iso.1,0.7783664464950562
3275,site.05.subj.CA-1619.lab.CO-04267-19.iso.1,0.7783664464950562
3276,site.05.subj.CA-1620.lab.CO-04290-19.iso.1,0.7783664464950562
3277,site.05.subj.CA-1622.lab.CO-13978-18.iso.1,0.7783664464950562
3278,site.05.subj.CA-1623.lab.CO-14506-18.iso.1,0.7785921096801758
3279,site.05.subj.CA-1625.lab.CO-02667-19.iso.1,0.7783664464950562
3280,site.05.subj.CA-1627.lab.CO-02832-19.iso.1,0.7783664464950562
3281,site.05.subj.CA-1642.lab.CO-14766-18.iso.1,0.7783664464950562
3282,site.05.subj.CA-1649.lab.CO-00342-19.iso.1,0.7783664464950562
3283,site.05.subj.CA-1650.lab.CO-03667-19.iso.1,0.7783664464950562
3284,site.05.subj.CA-1653.lab.CO-00194-19.iso.1,0.7783664464950562
3285,site.05.subj.CA-1654.lab.CO-00699-19.iso.1,0.7786972522735596
3286,site.05.subj.CA-1655.lab.CO-01159-19.iso.1,0.7783664464950562
3287,site.05.subj.CA-1659.lab.CO-07449-19.iso.1,0.7784315943717957
3288,site.05.subj.CA-1660.lab.CO-11294-18.iso.1,0.7783664464950562
3289,site.05.subj.CA-1663.lab.CO-05998-19.iso.1,0.7783664464950562
3290,site.05.subj.CA-1664.lab.CO-09719-19.iso.1,0.7783664464950562
3291,site.05.subj.CA-1678.lab.CO-07461-19.iso.1,0.814652681350708
3292,site.05.subj.CA-1681.lab.CO-00327-19.iso.1,0.7783664464950562
3293,site.05.subj.CA-1682.lab.CO-07881-19.iso.1,0.7783664464950562
3294,site.05.subj.CA-1710.lab.CO-09932-19.iso.1,0.814652681350708
3295,site.05.subj.CA-1711.lab.CO-09973-19.iso.1,0.7783663868904114
3296,site.05.subj.CA-1712.lab.CO-10221-19.iso.1,0.7783664464950562
3297,site.05.subj.CA-1715.lab.CO-10762-19.iso.1,0.7783664464950562
3298,site.05.subj.CA-1716.lab.CO-10811-19.iso.1,0.7782601714134216
3299,site.05.subj.LR-2002.lab.FN-00087-15.iso.1,0.814652681350708
3300,site.05.subj.LR-2003.lab.FN-00093-15.iso.1,0.8132725954055786
3301,site.05.subj.LR-2005.lab.FN-00126-15.iso.1,0.7783664464950562
3302,site.05.subj.LR-2009.lab.FN-00160-15.iso.1,0.7783664464950562
3303,site.05.subj.LR-2017.lab.FN-00236-15.iso.1,0.7783664464950562
3304,site.05.subj.LR-2056.lab.FN-00693-15.iso.1,0.7783099412918091
3305,site.05.subj.LR-2062.lab.FN-00811-15.iso.1,0.7782601714134216
3306,site.05.subj.LR-2063.lab.FN-00821-15.iso.1,0.7783664464950562
3307,site.05.subj.LR-2067.lab.FN-00959-15.iso.1,0.7783664464950562
3308,site.05.subj.LR-2076.lab.FN-01061-15.iso.1,0.7783664464950562
3309,site.05.subj.LR-2095.lab.FN-01357-15.iso.1,0.7783664464950562
3310,site.05.subj.LR-2096.lab.FN-01397-15.iso.1,0.814652681350708
3311,site.05.subj.LR-2097.lab.FN-01406-15.iso.1,0.7783664464950562
3312,site.05.subj.LR-2099.lab.FN-01441-15.iso.1,0.7783664464950562
3313,site.05.subj.LR-2104.lab.FN-01485-15.iso.1,0.7783664464950562
3314,site.05.subj.LR-2106.lab.FN-01515-15.iso.1,0.7783664464950562
3315,site.05.subj.LR-2107.lab.FN-01519-15.iso.1,0.7783664464950562
3316,site.05.subj.LR-2108.lab.FN-01536-15.iso.1,0.7783664464950562
3317,site.05.subj.LR-2117.lab.FN-01677-15.iso.1,0.7789722681045532
3318,site.05.subj.LR-2133.lab.FN-01934-15.iso.1,0.7783664464950562
3319,site.05.subj.LR-2148.lab.FN-00001-16.iso.1,0.0983385443687439
3320,site.05.subj.LR-2149.lab.FN-00010-16.iso.1,0.7783664464950562
3321,site.05.subj.LR-2156.lab.FN-00175-16.iso.1,0.7783664464950562
3322,site.05.subj.LR-2157.lab.FN-00186-16.iso.1,0.7783664464950562
3323,site.05.subj.LR-2164.lab.FN-00306-16.iso.1,0.7783664464950562
3324,site.05.subj.LR-2165.lab.FN-00357-16.iso.1,0.7783664464950562
3325,site.05.subj.LR-2169.lab.FN-00393-16.iso.1,0.7783664464950562
3326,site.05.subj.LR-2171.lab.FN-00408-16.iso.1,0.7783663868904114
3327,site.05.subj.LR-2172.lab.FN-00464-16.iso.1,0.7783663868904114
3328,site.05.subj.LR-2177.lab.FN-00627-16.iso.1,0.7783664464950562
3329,site.05.subj.LR-2179.lab.FN-00694-16.iso.1,0.01710718870162964
3330,site.05.subj.LR-2180.lab.FN-00722-16.iso.1,0.7783664464950562
3331,site.05.subj.LR-2181.lab.FN-00724-16.iso.1,0.7784453630447388
3332,site.05.subj.LR-2185.lab.FN-01054-16.iso.1,0.7783664464950562
3333,site.05.subj.LR-2187.lab.FN-01140-16.iso.1,0.7783664464950562
3334,site.05.subj.LR-2188.lab.FN-01490-16.iso.1,0.778535008430481
3335,site.05.subj.LR-2189.lab.FN-01526-16.iso.1,0.7783664464950562
3336,site.05.subj.LR-2190.lab.FN-01629-16.iso.1,0.771556556224823
3337,site.05.subj.LR-2191.lab.FN-01734-16.iso.1,0.7783664464950562
3338,site.05.subj.LR-2192.lab.FN-01738-16.iso.1,0.7783664464950562
3339,site.05.subj.LR-2193.lab.FN-01842-16.iso.1,0.7778795957565308
3340,site.05.subj.LR-2194.lab.FN-01865-16.iso.1,0.7783664464950562
3341,site.05.subj.LR-2195.lab.FN-01867-16.iso.1,0.7783664464950562
3342,site.05.subj.LR-2196.lab.FN-01963-16.iso.1,0.7783664464950562
3343,site.05.subj.LR-2197.lab.FN-01968-16.iso.1,0.7783664464950562
3344,site.05.subj.LR-2198.lab.FN-02016-16.iso.1,0.7783664464950562
3345,site.05.subj.LR-2199.lab.FN-02066-16.iso.1,0.7732425928115845
3346,site.05.subj.LR-2200.lab.FN-02177-16.iso.1,0.7783664464950562
3347,site.05.subj.LR-2201.lab.FN-02208-16.iso.1,0.7783664464950562
3348,site.05.subj.LR-2202.lab.FN-02211-16.iso.1,0.7784192562103271
3349,site.05.subj.LR-2203.lab.FN-02293-16.iso.1,0.01710718870162964
3350,site.05.subj.LR-2204.lab.FN-00018-17.iso.1,0.7783664464950562
3351,site.05.subj.LR-2205.lab.FN-00021-17.iso.1,0.7783664464950562
3352,site.05.subj.LR-2206.lab.FN-00040-17.iso.1,0.7783664464950562
3353,site.05.subj.LR-2207.lab.FN-00050-17.iso.1,0.01710718870162964
3354,site.05.subj.LR-2208.lab.FN-00052-17.iso.1,0.8132725954055786
3355,site.05.subj.LR-2209.lab.FN-00053-17.iso.1,0.8132725954055786
3356,site.05.subj.LR-2210.lab.FN-00062-17.iso.1,0.01710718870162964
3357,site.05.subj.LR-2211.lab.FN-00067-17.iso.1,0.7783664464950562
3358,site.05.subj.LR-2212.lab.FN-00076-17.iso.1,0.01710715889930725
3359,site.05.subj.LR-2213.lab.FN-00084-17.iso.1,0.7783663868904114
3360,site.05.subj.LR-2214.lab.FN-00124-17.iso.1,0.7783664464950562
3361,site.05.subj.LR-2217.lab.FN-00228-17.iso.1,0.7783664464950562
3362,site.05.subj.LR-2218.lab.FN-00234-17.iso.1,0.7783664464950562
3363,site.05.subj.LR-2219.lab.FN-00282-17.iso.1,0.7783664464950562
3364,site.05.subj.LR-2220.lab.FN-00295-17.iso.1,0.7783664464950562
3365,site.05.subj.LR-2221.lab.FN-00328-17.iso.1,0.7783664464950562
3366,site.05.subj.LR-2222.lab.FN-00488-17.iso.1,0.7783664464950562
3367,site.05.subj.LR-2224.lab.FN-00525-17.iso.1,0.7783664464950562
3368,site.05.subj.LR-2225.lab.FN-00547-17.iso.1,0.01710718870162964
3369,site.05.subj.LR-2226.lab.FN-00548-17.iso.1,0.7783664464950562
3370,site.05.subj.LR-2227.lab.FN-00553-17.iso.1,0.01710718870162964
3371,site.05.subj.LR-2228.lab.FN-00585-17.iso.1,0.7783664464950562
3372,site.05.subj.LR-2229.lab.FN-00596-17.iso.1,0.7783664464950562
3373,site.05.subj.LR-2230.lab.FN-00697-17.iso.1,0.7783664464950562
3374,site.05.subj.LR-2231.lab.FN-00734-17.iso.1,0.7783664464950562
3375,site.05.subj.LR-2232.lab.FN-01027-17.iso.1,0.7783664464950562
3376,site.05.subj.LR-2233.lab.FN-01139-17.iso.1,0.7789722681045532
3377,site.05.subj.LR-2234.lab.FN-01205-17.iso.1,0.7783664464950562
3378,site.05.subj.LR-2235.lab.FN-01217-17.iso.1,0.7783664464950562
3379,site.05.subj.LR-2236.lab.FN-01229-17.iso.1,0.7783664464950562
3380,site.05.subj.LR-2237.lab.FN-01249-17.iso.1,0.7783664464950562
3381,site.05.subj.LR-2238.lab.FN-01268-17.iso.1,0.8132725954055786
3382,site.05.subj.LR-2239.lab.FN-01282-17.iso.1,0.7783664464950562
3383,site.05.subj.LR-2242.lab.FN-00208-17.iso.1,0.814652681350708
3384,site.05.subj.LR-2244.lab.FN-00227-17.iso.1,0.5041293501853943
3385,site.05.subj.LR-2245.lab.FN-00289-17.iso.1,0.7783664464950562
3386,site.05.subj.LR-2246.lab.FN-00306-17.iso.1,0.7783664464950562
3387,site.05.subj.LR-2247.lab.FN-00317-17.iso.1,0.7783664464950562
3388,site.05.subj.LR-2248.lab.FN-00396-17.iso.1,0.7783664464950562
3389,site.05.subj.LR-2251.lab.FN-00446-17.iso.1,0.7783664464950562
3390,site.05.subj.LR-2252.lab.FN-00453-17.iso.1,0.48462623357772827
3391,site.05.subj.LR-2253.lab.FN-00495-17.iso.1,0.7783663868904114
3392,site.05.subj.LR-2255.lab.FN-00544-17.iso.1,0.01710718870162964
3393,site.05.subj.LR-2256.lab.FN-00607-17.iso.1,0.7783664464950562
3394,site.05.subj.LR-2257.lab.FN-00609-17.iso.1,0.7783664464950562
3395,site.05.subj.LR-2258.lab.FN-00644-17.iso.1,0.7783664464950562
3396,site.05.subj.LR-2260.lab.FN-00701-17.iso.1,0.7783664464950562
3397,site.05.subj.LR-2261.lab.FN-00720-17.iso.1,0.7783664464950562
3398,site.05.subj.LR-2262.lab.FN-00729-17.iso.1,0.7783664464950562
3399,site.05.subj.LR-2264.lab.FN-00887-17.iso.1,0.814652681350708
3400,site.05.subj.LR-2265.lab.FN-00962-17.iso.1,0.7783664464950562
3401,site.05.subj.LR-2266.lab.FN-00988-17.iso.1,0.7783664464950562
3402,site.05.subj.LR-2267.lab.FN-01054-17.iso.1,0.7783664464950562
3403,site.05.subj.LR-2268.lab.FN-01055-17.iso.1,0.7783664464950562
3404,site.05.subj.LR-2270.lab.FN-01147-17.iso.1,0.8104377388954163
3405,site.05.subj.LR-2271.lab.FN-01151-17.iso.1,0.7783664464950562
3406,site.05.subj.LR-2272.lab.FN-01204-17.iso.1,0.7783664464950562
3407,site.05.subj.LR-2273.lab.FN-01236-17.iso.1,0.7783664464950562
3408,site.05.subj.LR-2274.lab.FN-01252-17.iso.1,0.7783664464950562
3409,site.05.subj.LR-2275.lab.FN-01276-17.iso.1,0.7783664464950562
3410,site.05.subj.LR-2276.lab.FN-01299-17.iso.1,0.7783664464950562
3411,site.05.subj.LR-2277.lab.FN-01301-17.iso.1,0.7783664464950562
3412,site.05.subj.LR-2278.lab.FN-01438-17.iso.1,0.7783664464950562
3413,site.05.subj.LR-2279.lab.FN-01585-17.iso.1,0.7783664464950562
3414,site.05.subj.LR-2281.lab.FN-00390-18.iso.1,0.7783664464950562
3415,site.05.subj.LR-2283.lab.FN-00458-18.iso.1,0.7783664464950562
3416,site.05.subj.LR-2284.lab.FN-00461-18.iso.1,0.7783664464950562
3417,site.05.subj.LR-2286.lab.FN-00611-18.iso.1,0.7783664464950562
3418,site.05.subj.LR-2287.lab.FN-00634-18.iso.1,0.7783664464950562
3419,site.05.subj.LR-2288.lab.FN-00661-18.iso.1,0.7783664464950562
3420,site.05.subj.LR-2289.lab.FN-00369-15.iso.1,0.7783664464950562
3421,site.05.subj.LR-2290.lab.FN-00886-15.iso.1,0.7783664464950562
3422,site.05.subj.LR-2292.lab.FN-00227-16.iso.1,0.7783663868904114
3423,site.05.subj.LR-2293.lab.FN-00272-16.iso.1,0.7783663868904114
3424,site.05.subj.LR-2294.lab.FN-00277-16.iso.1,0.7783664464950562
3425,site.05.subj.LR-2295.lab.FN-00322-16.iso.1,0.7783664464950562
3426,site.05.subj.LR-2296.lab.FN-00349-16.iso.1,0.7783664464950562
3427,site.05.subj.LR-2297.lab.FN-00499-16.iso.1,0.7783664464950562
3428,site.05.subj.LR-2298.lab.FN-00522-16.iso.1,0.7783664464950562
3429,site.05.subj.LR-2299.lab.FN-01313-17.iso.1,0.7782601714134216
3430,site.05.subj.LR-2300.lab.FN-01416-17.iso.1,0.7783664464950562
3431,site.05.subj.LR-2301.lab.FN-01434-17.iso.1,0.7783664464950562
3432,site.05.subj.LR-2302.lab.FN-01541-17.iso.1,0.7783664464950562
3433,site.05.subj.LR-2303.lab.FN-00506-18.iso.1,0.7783664464950562
3434,site.05.subj.LR-2307.lab.FN-00565-18.iso.1,0.7783664464950562
3435,site.05.subj.LR-2309.lab.FN-00720-18.iso.1,0.7783664464950562
3436,site.05.subj.LR-2311.lab.FN-00731-18.iso.1,0.7783664464950562
3437,site.05.subj.LR-2312.lab.FN-00733-18.iso.1,0.7783664464950562
3438,site.05.subj.LR-2316.lab.FN-00893-18.iso.1,0.7789722681045532
3439,site.05.subj.LR-2317.lab.FN-00965-18.iso.1,0.7784315943717957
3440,site.05.subj.LR-2319.lab.FN-01041-18.iso.1,0.7783664464950562
3441,site.05.subj.LR-2326.lab.FN-01160-18.iso.1,0.7783664464950562
3442,site.05.subj.LR-2327.lab.FN-01169-18.iso.1,0.7783664464950562
3443,site.05.subj.LR-2334.lab.FN-01417-18.iso.1,0.7783664464950562
3444,site.05.subj.LR-2335.lab.FN-01418-18.iso.1,0.7783664464950562
3445,site.05.subj.LR-2336.lab.FN-01438-18.iso.1,0.7783664464950562
3446,site.05.subj.LR-2337.lab.FN-01461-18.iso.1,0.7783664464950562
3447,site.05.subj.LR-2338.lab.FN-01488-18.iso.1,0.7783664464950562
3448,site.05.subj.LR-2340.lab.FN-01627-18.iso.1,0.01710718870162964
3449,site.05.subj.LR-2341.lab.FN-01653-18.iso.1,0.7789722681045532
3450,site.05.subj.LR-2342.lab.FN-01704-18.iso.1,0.7783664464950562
3451,site.05.subj.LR-2343.lab.FN-01764-18.iso.1,0.7783664464950562
3452,site.05.subj.LR-2344.lab.FN-01875-18.iso.1,0.7783664464950562
3453,site.05.subj.LR-2345.lab.FN-01927-18.iso.1,0.7783664464950562
3454,site.05.subj.LR-2348.lab.FN-00239-16.iso.1,0.7816036343574524
3455,site.05.subj.LR-2349.lab.FN-00287-16.iso.1,0.7783663868904114
3456,site.05.subj.LR-2350.lab.FN-00293-16.iso.1,0.7783664464950562
3457,site.05.subj.LR-2353.lab.FN-00515-16.iso.1,0.7783664464950562
3458,site.05.subj.LR-2354.lab.FN-00598-16.iso.1,0.7783664464950562
3459,site.05.subj.LR-2355.lab.FN-00718-16.iso.1,0.7783664464950562
3460,site.05.subj.LR-2356.lab.FN-00723-16.iso.1,0.7783664464950562
3461,site.05.subj.LR-2357.lab.FN-00796-16.iso.1,0.7783664464950562
3462,site.05.subj.LR-2358.lab.FN-00853-16.iso.1,0.7783664464950562
3463,site.05.subj.LR-2364.lab.FN-01321-16.iso.1,0.7783664464950562
3464,site.05.subj.LR-2365.lab.FN-01370-16.iso.1,0.7783664464950562
3465,site.05.subj.LR-2366.lab.FN-01410-16.iso.1,0.7783664464950562
3466,site.05.subj.LR-2367.lab.FN-01478-16.iso.1,0.7783664464950562
3467,site.05.subj.LR-2368.lab.FN-01483-16.iso.1,0.7782601714134216
3468,site.05.subj.LR-2372.lab.FN-01654-16.iso.1,0.7783664464950562
3469,site.05.subj.LR-2375.lab.FN-01776-16.iso.1,0.7783664464950562
3470,site.05.subj.LR-2386.lab.FN-00666-17.iso.1,0.814652681350708
3471,site.05.subj.LR-2389.lab.FN-00887-18.iso.1,0.7783664464950562
3472,site.05.subj.LR-2390.lab.FN-01262-18.iso.1,0.7783664464950562
3473,site.05.subj.LR-2391.lab.FN-01513-18.iso.1,0.7782601714134216
3474,site.05.subj.LR-2392.lab.FN-01516-18.iso.1,0.7783664464950562
3475,site.05.subj.LR-2394.lab.FN-01548-18.iso.1,0.7783664464950562
3476,site.05.subj.LR-2395.lab.FN-01551-18.iso.1,0.7783664464950562
3477,site.05.subj.LR-2396.lab.FN-01557-18.iso.1,0.01710718870162964
3478,site.05.subj.LR-2397.lab.FN-01605-18.iso.1,0.7783664464950562
3479,site.05.subj.LR-2398.lab.FN-01635-18.iso.1,0.7783664464950562
3480,site.05.subj.LR-2399.lab.FN-01726-18.iso.1,0.7783664464950562
3481,site.05.subj.LR-2400.lab.FN-01727-18.iso.1,0.01710718870162964
3482,site.05.subj.LR-2401.lab.FN-01802-18.iso.1,0.7780911922454834
3483,site.05.subj.LR-2402.lab.FN-01856-18.iso.1,0.7783664464950562
3484,site.05.subj.LR-2403.lab.FN-01867-18.iso.1,0.7783664464950562
3485,site.05.subj.LR-2404.lab.FN-01876-18.iso.1,0.7783664464950562
3486,site.05.subj.LR-2405.lab.FN-01889-18.iso.1,0.8104377388954163
3487,site.05.subj.LR-2406.lab.FN-01895-18.iso.1,0.7782602310180664
3488,site.05.subj.LR-2407.lab.FN-01925-18.iso.1,0.7783664464950562
3489,site.05.subj.LR-2419.lab.FN-00641-18.iso.1,0.7783664464950562
3490,site.05.subj.LR-2420.lab.FN-00671-18.iso.1,0.7783664464950562
3491,site.05.subj.LR-2421.lab.FN-00692-18.iso.1,0.7783664464950562
3492,site.05.subj.LR-2422.lab.FN-01962-15.iso.1,0.7783664464950562
3493,site.05.subj.LR-2423.lab.FN-02069-15.iso.1,0.7783664464950562
3494,site.05.subj.LR-2424.lab.FN-00179-14.iso.1,0.7783664464950562
3495,site.05.subj.LR-2425.lab.FN-00686-15.iso.1,0.7783664464950562
3496,site.05.subj.LR-2426.lab.FN-01116-15.iso.1,0.7783664464950562
3497,site.05.subj.LR-2427.lab.FN-01617-15.iso.1,0.7783664464950562
3498,site.05.subj.LR-2428.lab.FN-01371-15.iso.1,0.7783552408218384
3499,site.05.subj.LR-2429.lab.FN-01396-15.iso.1,0.7783664464950562
3500,site.05.subj.LR-2431.lab.FN-01928-15.iso.1,0.7783664464950562
3501,site.05.subj.LR-2432.lab.FN-01981-15.iso.1,0.7783664464950562
3502,site.05.subj.LR-2433.lab.FN-00440-16.iso.1,0.7783664464950562
3503,site.05.subj.LR-2436.lab.FN-01253-16.iso.1,0.7783664464950562
3504,site.05.subj.LR-2437.lab.FN-01281-16.iso.1,0.814652681350708
3505,site.05.subj.LR-2438.lab.FN-01326-16.iso.1,0.7783664464950562
3506,site.05.subj.LR-2439.lab.FN-01402-16.iso.1,0.01710718870162964
3507,site.05.subj.LR-2440.lab.FN-01409-16.iso.1,0.7783664464950562
3508,site.05.subj.LR-2444.lab.FN-02221-16.iso.1,0.7783664464950562
3509,site.05.subj.LR-3006.lab.CR-01479-15.iso.1,0.01710718870162964
3510,site.05.subj.LR-3007.lab.CR-01481-15.iso.1,0.01710718870162964
3511,site.05.subj.LR-3008.lab.CR-01593-15.iso.1,0.01710718870162964
3512,site.05.subj.LR-3009.lab.CR-01597-15.iso.1,0.01710718870162964
3513,site.05.subj.LR-3011.lab.CR-01688-15.iso.1,0.7783664464950562
3514,site.05.subj.LR-3015.lab.CR-01734-15.iso.1,0.7783664464950562
3515,site.05.subj.LR-3016.lab.CR-01749-15.iso.1,0.7783664464950562
3516,site.05.subj.LR-3017.lab.CR-01774-15.iso.1,0.7783664464950562
3517,site.05.subj.LR-3018.lab.CR-01776-15.iso.1,0.7783664464950562
3518,site.05.subj.LR-3019.lab.CR-01778-15.iso.1,0.7783663868904114
3519,site.05.subj.LR-3020.lab.CR-01784-15.iso.1,0.7783663868904114
3520,site.05.subj.LR-3063.lab.CR-00948-16.iso.1,0.7786641120910645
3521,site.05.subj.LR-3066.lab.CR-00991-16.iso.1,0.01710718870162964
3522,site.05.subj.LR-3067.lab.CR-01033-16.iso.1,0.7783664464950562
3523,site.05.subj.LR-3069.lab.CR-01119-16.iso.1,0.7783664464950562
3524,site.05.subj.LR-3072.lab.CR-01212-16.iso.1,0.01710718870162964
3525,site.05.subj.LR-3075.lab.CR-01263-16.iso.1,0.7783664464950562
3526,site.05.subj.LR-3076.lab.CR-01270-16.iso.1,0.01710718870162964
3527,site.05.subj.LR-3079.lab.CR-01277-16.iso.1,0.01710718870162964
3528,site.05.subj.LR-3085.lab.CR-01356-16.iso.1,0.01710718870162964
3529,site.05.subj.LR-3086.lab.CR-01358-16.iso.1,0.7783664464950562
3530,site.05.subj.LR-3088.lab.CR-01418-16.iso.1,0.01710718870162964
3531,site.05.subj.LR-3091.lab.CR-01468-16.iso.1,0.7783664464950562
3532,site.05.subj.LR-3092.lab.CR-01493-16.iso.1,0.007903099060058594
3533,site.05.subj.LR-3094.lab.CR-01588-16.iso.1,0.01710718870162964
3534,site.05.subj.LR-3095.lab.CR-01650-16.iso.1,0.7783664464950562
3535,site.05.subj.LR-3096.lab.CR-01657-16.iso.1,0.8144713044166565
3536,site.05.subj.LR-3097.lab.CR-01664-16.iso.1,0.01710718870162964
3537,site.05.subj.LR-3101.lab.CR-01755-16.iso.1,0.01710718870162964
3538,site.05.subj.LR-3107.lab.CR-01845-16.iso.1,0.7783664464950562
3539,site.05.subj.LR-3110.lab.CR-01947-16.iso.1,0.01710718870162964
3540,site.05.subj.LR-3111.lab.CR-01975-16.iso.1,0.7783664464950562
3541,site.05.subj.LR-3112.lab.CR-01992-16.iso.1,0.7783664464950562
3542,site.05.subj.LR-3113.lab.CR-01996-16.iso.1,0.01710718870162964
3543,site.05.subj.LR-3114.lab.CR-02000-16.iso.1,0.4838910698890686
3544,site.05.subj.LR-3115.lab.CR-02007-16.iso.1,0.01710718870162964
3545,site.05.subj.LR-3117.lab.CR-02018-16.iso.1,0.8104377388954163
3546,site.05.subj.LR-3118.lab.CR-02065-16.iso.1,0.02546590566635132
3547,site.05.subj.LR-3122.lab.CR-02110-16.iso.1,0.7783664464950562
3548,site.05.subj.LS-0164.lab.LS-08103-18.iso.1,0.7783664464950562
3549,site.05.subj.LS-0223.lab.LS-08570-18.iso.1,0.814652681350708
3550,site.05.subj.LS-0343.lab.LS-06941-18.iso.1,0.7783663868904114
3551,site.05.subj.LS-0353.lab.LS-08634-18.iso.1,0.7783663868904114
3552,site.05.subj.LS-0358.lab.LS-07501-18.iso.1,0.7783664464950562
3553,site.05.subj.LS-0359.lab.LS-08208-18.iso.1,0.7778795957565308
3554,site.05.subj.LS-0365.lab.SJ-06018-18.iso.1,0.814652681350708
3555,site.05.subj.LS-0461.lab.LS-07013-18.iso.1,0.7783664464950562
3556,site.05.subj.LS-0463.lab.LS-07507-18.iso.1,0.7783664464950562
3557,site.05.subj.LS-0464.lab.LS-07574-18.iso.1,0.7783664464950562
3558,site.05.subj.LS-0465.lab.LS-07603-18.iso.1,0.7783664464950562
3559,site.05.subj.LS-0467.lab.LS-08081-18.iso.1,0.7783664464950562
3560,site.05.subj.LS-0474.lab.LS-08259-18.iso.1,0.7783664464950562
3561,site.05.subj.LS-0475.lab.LS-08320-18.iso.1,0.7783664464950562
3562,site.05.subj.LS-0477.lab.LS-08373-18.iso.1,0.7783664464950562
3563,site.05.subj.LS-0478.lab.LS-08248-18.iso.1,0.8132725954055786
3564,site.05.subj.LS-0481.lab.SJ-05410-18.iso.1,0.7783664464950562
3565,site.05.subj.LS-0482.lab.SJ-05449-18.iso.1,0.7783664464950562
3566,site.05.subj.LS-0483.lab.SJ-05528-18.iso.1,0.7784192562103271
3567,site.05.subj.LS-0485.lab.LS-08623-18.iso.1,0.7783664464950562
3568,site.05.subj.LS-0486.lab.LS-08624-18.iso.1,0.7783664464950562
3569,site.05.subj.LS-0487.lab.LS-08626-18.iso.1,0.7815947532653809
3570,site.05.subj.LS-0488.lab.LS-08633-18.iso.1,0.7783664464950562
3571,site.05.subj.LS-0489.lab.LS-08653-18.iso.1,0.7783664464950562
3572,site.05.subj.LS-0490.lab.LS-08654-18.iso.1,0.7783664464950562
3573,site.05.subj.LS-0492.lab.LS-08678-18.iso.1,0.814652681350708
3574,site.05.subj.LS-0493.lab.LS-08679-18.iso.1,0.7783664464950562
3575,site.05.subj.LS-0497.lab.LS-08647-18.iso.1,0.01710718870162964
3576,site.05.subj.LS-0500.lab.SJ-05930-18.iso.1,0.7783664464950562
3577,site.05.subj.LS-0504.lab.LS-09374-18.iso.1,0.7815947532653809
3578,site.05.subj.LS-0505.lab.LS-08867-18.iso.1,0.7783664464950562
3579,site.05.subj.LS-0535.lab.LS-08732-18.iso.1,0.7783664464950562
3580,site.05.subj.LS-0536.lab.LS-09000-18.iso.1,0.7783664464950562
3581,site.05.subj.LS-0541.lab.SJ-05822-18.iso.1,0.7783664464950562
