,Isolate,RIFAMPICIN,ISONIAZID,PYRAZINAMIDE,ETHAMBUTOL,STREPTOMYCIN,LEVOFLOXACIN,CAPREOMYCIN,AMIKACIN,MOXIFLOXACIN,OFLOXACIN,KANAMYCIN,ETHIONAMIDE,CIPROFLOXACIN
ERR2184214,site.05.subj.PTAN-0013.lab.TAN-033.iso.1,0.888457179069519,0.7576387524604797,0.8437587022781372,0.7010777592658997,0.809795081615448,0.8932428359985352,0.8709616661071777,0.9305903911590576,0.8904909491539001,0.7997393608093262,0.937071681022644,0.8037885427474976,0.9991480112075806
ERR2184215,site.05.subj.PTAN-0014.lab.TAN-037.iso.1,0.9576130509376526,0.8679927587509155,0.931205153465271,0.8201907277107239,0.8516272306442261,0.8226836919784546,0.8795652389526367,0.924056351184845,0.9094036817550659,0.7377820014953613,0.9222379922866821,0.8526433706283569,0.9989508390426636
ERR2184216,site.05.subj.PTAN-0015.lab.TAN-038.iso.1,0.9363863468170166,0.9135226607322693,0.9773235321044922,0.961728036403656,0.837878942489624,0.8032310009002686,0.961024284362793,0.9628389477729797,0.8988492488861084,0.7711893320083618,0.9720613956451416,0.9078673124313354,0.9994674921035767
ERR2184217,site.05.subj.PTAN-0016.lab.TAN-045.iso.1,0.9151790738105774,0.9050470590591431,0.9259214401245117,0.8931849598884583,0.8493249416351318,0.8048235177993774,0.8830044865608215,0.9348989129066467,0.8720769882202148,0.7908788323402405,0.9334436655044556,0.8660693168640137,0.9988253116607666
ERR2184218,site.05.subj.PTAN-0017.lab.TAN-047.iso.1,0.88737952709198,0.8201925158500671,0.9306549429893494,0.8541897535324097,0.7942613363265991,0.791594386100769,0.8689271211624146,0.9220014214515686,0.8607556819915771,0.7353677153587341,0.9389009475708008,0.8097854852676392,0.9983263611793518
ERR2184219,site.05.subj.PTAN-0018.lab.TAN-048.iso.1,0.8824483156204224,0.7946425676345825,0.864324688911438,0.8036806583404541,0.7515050768852234,0.9110356569290161,0.8864035606384277,0.9405953884124756,0.8872550129890442,0.8160308003425598,0.9422653913497925,0.7992300987243652,0.9993951320648193
ERR2184220,site.05.subj.PTAN-0019.lab.TAN-051.iso.1,0.868472158908844,0.8839391469955444,0.8888484239578247,0.8966177701950073,0.8095163702964783,0.9127428531646729,0.9241636991500854,0.9570441246032715,0.8950704336166382,0.8463634848594666,0.9565832614898682,0.8684108257293701,0.9996470212936401
ERR2184221,site.05.subj.PTAN-0020.lab.TAN-049.iso.1,0.8819774389266968,0.7902789115905762,0.8591421842575073,0.7389897108078003,0.8178560733795166,0.8919144868850708,0.8693462610244751,0.9275070428848267,0.8896037340164185,0.8022990226745605,0.9362481832504272,0.8209040760993958,0.9992078542709351
ERR2184222,site.05.subj.PTAN-0021.lab.TAN-058.iso.1,0.00905027985572815,0.009494483470916748,0.03439897298812866,0.050582706928253174,0.6354370713233948,0.9440487027168274,0.5867605209350586,0.8737172484397888,0.8520717620849609,0.9177862405776978,0.884382426738739,0.8884798884391785,0.9871150851249695
ERR2184223,site.05.subj.PTAN-0022.lab.TAN-057.iso.1,0.00905027985572815,0.009494483470916748,0.03439897298812866,0.050582706928253174,0.6354370713233948,0.9440487027168274,0.5867605209350586,0.8737172484397888,0.8520717620849609,0.9177862405776978,0.884382426738739,0.8884798884391785,0.9871150851249695
ERR2184224,site.05.subj.PTAN-0023.lab.TAN-068.iso.1,0.011768162250518799,0.01587367057800293,0.140127032995224,0.1560775339603424,0.26120424270629883,0.8213323354721069,0.47158849239349365,0.44665950536727905,0.5132646560668945,0.5683637857437134,0.5233802795410156,0.6681646108627319,0.8339123725891113
ERR2184225,site.05.subj.PTAN-0024.lab.TAN-066.iso.1,0.9159578084945679,0.9055910110473633,0.9317598342895508,0.8952486515045166,0.8501650094985962,0.800464391708374,0.8829655051231384,0.9324197769165039,0.8711915016174316,0.7860087156295776,0.9332070350646973,0.8670680522918701,0.9987998604774475
ERR2184226,site.05.subj.PTAN-0025.lab.TAN-065.iso.2,0.8681584596633911,0.8845926523208618,0.8885282278060913,0.8974798917770386,0.8093516826629639,0.9125598669052124,0.924264669418335,0.9569898843765259,0.8948962688446045,0.8462110161781311,0.9565173387527466,0.8686751127243042,0.9996455311775208
ERR2184227,site.05.subj.PTAN-0026.lab.TAN-070.iso.1,0.017261534929275513,0.013606011867523193,0.0823914110660553,0.08041509985923767,0.4725069999694824,0.8666192293167114,0.5842515230178833,0.6536468863487244,0.60773104429245,0.758994460105896,0.7736552953720093,0.6444751024246216,0.9191436767578125
ERR2184228,site.05.subj.PTAN-0027.lab.TAN-086.iso.1,0.9239639639854431,0.9192363023757935,0.9322690963745117,0.9052920341491699,0.8789355754852295,0.8133159875869751,0.892250657081604,0.9392614364624023,0.8843526840209961,0.8175798058509827,0.9375983476638794,0.874854326248169,0.9991066455841064
ERR2184229,site.05.subj.PTAN-0028.lab.TAN-087.iso.1,0.9163870811462402,0.9062896966934204,0.932682991027832,0.8970738649368286,0.8497493267059326,0.8012783527374268,0.8830543756484985,0.9323786497116089,0.8718810081481934,0.7867865562438965,0.933052122592926,0.866999089717865,0.9988139867782593
ERR2184230,site.05.subj.PTAN-0029.lab.TAN-093.iso.1,0.887824296951294,0.7568298578262329,0.843299388885498,0.700116753578186,0.8090481758117676,0.8930226564407349,0.8706234693527222,0.930449903011322,0.8899601697921753,0.7989314794540405,0.9369522333145142,0.8029244542121887,0.9991440773010254
ERR2184231,site.05.subj.PTAN-0030.lab.TAN-096.iso.1,0.9304900169372559,0.9184091091156006,0.9480769634246826,0.9243593215942383,0.9036638736724854,0.8181259632110596,0.88688063621521,0.9304498434066772,0.9016462564468384,0.8403828144073486,0.933037281036377,0.8930025100708008,0.9992619752883911
ERR2184232,site.05.subj.PTAN-0031.lab.TAN-097.iso.1,0.9688637256622314,0.9547948837280273,0.9891667366027832,0.9927175641059875,0.9040443897247314,0.9573981165885925,0.9781001806259155,0.9779449701309204,0.9730179309844971,0.9707156419754028,0.9784069061279297,0.9241697192192078,0.9999680519104004
ERR2184233,site.05.subj.PTAN-0032.lab.TAN-108.iso.1,0.9615433216094971,0.908527135848999,0.9689421653747559,0.9234706163406372,0.8182111978530884,0.7014862298965454,0.8830504417419434,0.9182296991348267,0.8922427892684937,0.6965792179107666,0.9221212863922119,0.8509454727172852,0.998127818107605
ERR2184234,site.05.subj.PTAN-0033.lab.TAN-109.iso.1,0.8807523250579834,0.789802610874176,0.8543862700462341,0.7382116317749023,0.8194087743759155,0.8934649229049683,0.8669523000717163,0.9274513721466064,0.889150857925415,0.8061825037002563,0.9350759983062744,0.8209189176559448,0.9992116689682007
ERR2184235,site.05.subj.PTAN-0034.lab.TAN-110.iso.1,0.005105376243591309,0.003980308771133423,0.13791197538375854,0.25658708810806274,0.015613943338394165,0.9873038530349731,0.7533007860183716,0.6533147692680359,0.6029815673828125,0.7571829557418823,0.518674373626709,0.4568532705307007,0.9905136823654175
ERR2184236,site.05.subj.PTAN-0035.lab.TAN-113.iso.1,0.8964641690254211,0.009006083011627197,0.8937476873397827,0.8283411860466003,0.33419471979141235,0.9304838180541992,0.8687013387680054,0.8694995045661926,0.8801918029785156,0.7248037457466125,0.9566707611083984,0.4439379572868347,0.9966051578521729
ERR2184237,site.05.subj.PTAN-0036.lab.TAN-122.iso.1,0.9089001417160034,0.9006327390670776,0.9754966497421265,0.9591554403305054,0.8579821586608887,0.8849591016769409,0.9380077123641968,0.9402977228164673,0.9126905202865601,0.8323972225189209,0.9617438912391663,0.8983943462371826,0.9997167587280273
ERR2184238,site.05.subj.PTAN-0037.lab.TAN-125.iso.1,0.8916085958480835,0.8875128030776978,0.9830743074417114,0.972350001335144,0.9176737666130066,0.8045148253440857,0.9685922861099243,0.9619041681289673,0.9128337502479553,0.8158243894577026,0.9818998575210571,0.939971387386322,0.9996178150177002
ERR2184240,site.05.subj.PTAN-0039.lab.TAN-127.iso.1,0.8712093830108643,0.8860613107681274,0.8886525630950928,0.8987864255905151,0.8100007772445679,0.9128900766372681,0.9236262440681458,0.9571701288223267,0.8955662846565247,0.8475804328918457,0.9561147689819336,0.8685717582702637,0.9996500611305237
ERR2184241,site.05.subj.PTAN-0040.lab.TAN-131.iso.1,0.0017194747924804688,0.006761401891708374,0.048535048961639404,0.029891610145568848,0.005196422338485718,0.9346979856491089,0.03249955177307129,0.005288928747177124,0.24304315447807312,0.5483660101890564,0.004557549953460693,0.21980756521224976,0.5244162678718567
ERR2184242,site.05.subj.PTAN-0041.lab.TAN-130.iso.1,0.8968514800071716,0.7282776832580566,0.9385676980018616,0.9209226369857788,0.08241263031959534,0.9846352934837341,0.9441658854484558,0.9492635726928711,0.8433592319488525,0.7481982707977295,0.9439383745193481,0.6636645197868347,0.9999148845672607
ERR2184243,site.05.subj.PTAN-0042.lab.TAN-128.iso.1,0.9718399047851562,0.9541841149330139,0.9708529710769653,0.9450727105140686,0.865766167640686,0.7134506106376648,0.8958591222763062,0.9281136989593506,0.9012284874916077,0.7504368424415588,0.9136519432067871,0.8954646587371826,0.998676061630249
ERR2184244,site.05.subj.PTAN-0043.lab.TAN-129.iso.1,0.8726294040679932,0.027323901653289795,0.8430758118629456,0.8762087821960449,0.6416791677474976,0.9588927030563354,0.9537262916564941,0.9509202241897583,0.9544118642807007,0.8881129026412964,0.9758034944534302,0.9087251424789429,0.9991656541824341
ERR2184245,site.05.subj.PTAN-0044.lab.TAN-138.iso.1,0.0013812482357025146,0.007074505090713501,0.017486780881881714,0.02974724769592285,0.016673892736434937,0.13718554377555847,0.03331005573272705,0.005661964416503906,0.04094424843788147,0.03264111280441284,0.0022693276405334473,0.2472098171710968,0.011041313409805298
ERR2184246,site.05.subj.PTAN-0045.lab.TAN-139.iso.1,0.8484452366828918,0.09291249513626099,0.24284780025482178,0.41844266653060913,0.7280848026275635,0.8675509691238403,0.6695098876953125,0.9498544335365295,0.8846639394760132,0.8008490800857544,0.9239163398742676,0.19371455907821655,0.9923654794692993
ERR2184247,site.05.subj.PTAN-0046.lab.TAN-137.iso.1,0.9714368581771851,0.9551520347595215,0.9703285694122314,0.9458053112030029,0.8660585880279541,0.7120605707168579,0.8944107294082642,0.9277014136314392,0.9004754424095154,0.7488250732421875,0.9126214385032654,0.8955813646316528,0.9986567497253418
ERR2184248,site.05.subj.PTAN-0047.lab.TAN-136.iso.1,0.9163870811462402,0.9062896966934204,0.9326831102371216,0.8970739841461182,0.8497492671012878,0.8012782335281372,0.8830543756484985,0.9323786497116089,0.8718810081481934,0.7867865562438965,0.9330521821975708,0.8669990301132202,0.9988139867782593
ERR2184250,site.05.subj.PTAN-0049.lab.TAN-145.iso.1,0.8752379417419434,0.7850276827812195,0.8539694547653198,0.7288184762001038,0.8129129409790039,0.8915555477142334,0.8648566603660583,0.9257067441940308,0.8860665559768677,0.7995964288711548,0.933851957321167,0.818047285079956,0.9991641044616699
ERR2184251,site.05.subj.PTAN-0050.lab.TAN-147.iso.1,0.8677388429641724,0.8844648599624634,0.88860023021698,0.897331953048706,0.8088106513023376,0.912246584892273,0.9239780306816101,0.9568118453025818,0.894665539264679,0.8455729484558105,0.9562875032424927,0.868284285068512,0.9996421933174133
ERR2184252,site.05.subj.PTAN-0051.lab.TAN-151.iso.1,0.9163870811462402,0.9062896966934204,0.932682991027832,0.8970738649368286,0.8497493267059326,0.8012783527374268,0.8830543756484985,0.9323786497116089,0.8718810081481934,0.7867865562438965,0.933052122592926,0.866999089717865,0.9988139867782593
ERR2184253,site.05.subj.PTAN-0052.lab.TAN-154.iso.1,0.009947150945663452,0.0036267340183258057,0.2666115462779999,0.32740646600723267,0.11493426561355591,0.912695050239563,0.45676150918006897,0.467366099357605,0.5124534964561462,0.7293885350227356,0.6354522109031677,0.33106759190559387,0.9196726083755493
ERR2184254,site.05.subj.PTAN-0053.lab.TAN-164.iso.1,0.9688569903373718,0.9547804594039917,0.9892460703849792,0.992772102355957,0.9037474393844604,0.9573900699615479,0.978034496307373,0.9778046607971191,0.9729849696159363,0.970667839050293,0.9783108234405518,0.9242158532142639,0.9999679327011108
ERR2184255,site.05.subj.PTAN-0054.lab.TAN-170.iso.1,0.9106566905975342,0.9366402626037598,0.8797265291213989,0.9723154306411743,0.9348845481872559,0.8828489184379578,0.9247289896011353,0.9135700464248657,0.873320996761322,0.8805710077285767,0.9584811329841614,0.9511371850967407,0.9996322393417358
ERR2184256,site.05.subj.PTAN-0055.lab.TAN-169.iso.1,0.8059122562408447,0.758375883102417,0.8808233737945557,0.9163137674331665,0.052969127893447876,0.9827243089675903,0.9656740427017212,0.9180842638015747,0.8369919061660767,0.6769890785217285,0.9460700750350952,0.7763241529464722,0.9997340440750122
ERR2184258,site.05.subj.PTAN-0057.lab.TAN-177.iso.1,0.8681380152702332,0.8840004205703735,0.8897414207458496,0.8970779180526733,0.810072660446167,0.9123141765594482,0.9241065979003906,0.9569084644317627,0.8951670527458191,0.8459714651107788,0.9565576314926147,0.8685863614082336,0.9996457099914551
ERR2184259,site.05.subj.PTAN-0058.lab.TAN-180.iso.1,0.9589698910713196,0.9184514284133911,0.966665506362915,0.9720103740692139,0.8562231063842773,0.8951234221458435,0.9323959946632385,0.9571789503097534,0.9392861127853394,0.8851351141929626,0.959444522857666,0.7855880260467529,0.9997296333312988
ERR2184261,site.05.subj.PTAN-0060.lab.TAN-191.iso.1,0.7758685350418091,0.7838133573532104,0.9577858448028564,0.9232461452484131,0.733653724193573,0.15958568453788757,0.8144184350967407,0.7268442511558533,0.4770132303237915,0.1728070080280304,0.918620228767395,0.8286253213882446,0.8745102882385254
ERR2184262,site.05.subj.PTAN-0061.lab.TAN-193.iso.1,0.9713269472122192,0.9537817239761353,0.9710162281990051,0.9451155066490173,0.8690868616104126,0.7122677564620972,0.8960771560668945,0.927384078502655,0.901847779750824,0.7500497102737427,0.9145186543464661,0.8964120149612427,0.998676061630249
ERR2184264,site.05.subj.PTAN-0063.lab.TAN-204.iso.1,0.9166892766952515,0.7699700593948364,0.9488401412963867,0.9243279695510864,0.06866657733917236,0.9754001498222351,0.9457715749740601,0.9231013655662537,0.8517047166824341,0.6067247986793518,0.926746129989624,0.6413187980651855,0.999823808670044
ERR2184265,site.05.subj.PTAN-0064.lab.TAN-211.iso.1,0.9696482419967651,0.956165075302124,0.9891674518585205,0.992864727973938,0.9033833742141724,0.9577763080596924,0.978095293045044,0.978012204170227,0.9731289148330688,0.9708685874938965,0.9782761335372925,0.9240908622741699,0.9999686479568481
ERR2184266,site.05.subj.PTAN-0065.lab.TAN-212.iso.1,0.010217726230621338,0.010882526636123657,0.5973563194274902,0.103112131357193,0.21157383918762207,0.9285389184951782,0.0718153715133667,0.007778167724609375,0.5743082165718079,0.7591580152511597,0.06669780611991882,0.6126120090484619,0.8095066547393799
ERR2184267,site.05.subj.PTAN-0066.lab.TAN-214.iso.1,0.9166883230209351,0.9051092267036438,0.9330662488937378,0.8960551619529724,0.8512099981307983,0.8032835721969604,0.8856673836708069,0.9342080354690552,0.8736990690231323,0.7893980741500854,0.9349467754364014,0.8676011562347412,0.9988619685173035
ERR2184268,site.05.subj.PTAN-0067.lab.TAN-218.iso.1,0.8989331722259521,0.8544816374778748,0.9705482125282288,0.9449427723884583,0.8056281208992004,0.8273007869720459,0.9666113257408142,0.9685961008071899,0.8901144862174988,0.7773295640945435,0.9800164699554443,0.8900086879730225,0.9994469881057739
ERR2184269,site.05.subj.PTAN-0068.lab.TAN-222.iso.1,0.8681584596633911,0.8845926523208618,0.8885282278060913,0.8974798917770386,0.8093516826629639,0.9125598669052124,0.924264669418335,0.9569898843765259,0.8948962688446045,0.8462110161781311,0.9565173387527466,0.8686751127243042,0.9996455311775208
ERR2184270,site.05.subj.PTAN-0069.lab.TAN-223.iso.1,0.8209756016731262,0.08193409442901611,0.8786191940307617,0.7560467720031738,0.5461680293083191,0.7917234897613525,0.7888610363006592,0.8817430734634399,0.8608505725860596,0.6111123561859131,0.9538471698760986,0.2460525631904602,0.9949389696121216
ERR2184271,site.05.subj.PTAN-0070.lab.TAN-225.iso.1,0.9204953908920288,0.7438353300094604,0.9907834529876709,0.7185491323471069,0.6737684607505798,0.8454077243804932,0.9232754707336426,0.9294948577880859,0.9068254232406616,0.6989758014678955,0.9421041011810303,0.9169490933418274,0.9993506669998169
ERR2184272,site.05.subj.PTAN-0071.lab.TAN-226.iso.1,0.9078627824783325,0.1886565089225769,0.9828269481658936,0.6348258256912231,0.3577292561531067,0.8757438659667969,0.9027479887008667,0.9009799361228943,0.9051694273948669,0.6336250901222229,0.9598302841186523,0.6382477283477783,0.9983952641487122
ERR2184275,site.05.subj.PTAN-0074.lab.TAN-230.iso.1,0.8813572525978088,0.7754248380661011,0.8227130770683289,0.7190948724746704,0.8232738971710205,0.8907085657119751,0.8675659894943237,0.931875467300415,0.8852099180221558,0.8038803935050964,0.9372167587280273,0.812533974647522,0.9991111755371094
ERR2184276,site.05.subj.PTAN-0075.lab.TAN-236.iso.1,0.9247469902038574,0.8200066089630127,0.904474139213562,0.8365901708602905,0.8699114322662354,0.9613600373268127,0.9047507047653198,0.9802321195602417,0.9522150754928589,0.9456955194473267,0.9472336769104004,0.8656675815582275,0.9999128580093384
ERR2184277,site.05.subj.PTAN-0076.lab.TAN-245.iso.1,0.9749599695205688,0.9610646367073059,0.972342312335968,0.949077844619751,0.8953421115875244,0.7248852849006653,0.9040499925613403,0.9353206753730774,0.9114922285079956,0.7828023433685303,0.920009970664978,0.9026511907577515,0.999014139175415
ERR2184278,site.05.subj.PTAN-0077.lab.TAN-241.iso.1,0.8926445245742798,0.8909132480621338,0.9827969074249268,0.972902774810791,0.917809784412384,0.8025399446487427,0.9691777229309082,0.9624627232551575,0.9122918844223022,0.8153188228607178,0.9820864200592041,0.9410989284515381,0.9996153712272644
ERR2184279,site.05.subj.PTAN-0078.lab.TAN-246.iso.1,0.9723036289215088,0.9362720847129822,0.9872942566871643,0.9899433851242065,0.8679224252700806,0.9400639533996582,0.9484455585479736,0.9636770486831665,0.9513906240463257,0.9331576228141785,0.9681624174118042,0.870447039604187,0.9999398589134216
ERR2184280,site.05.subj.PTAN-0079.lab.TAN-248.iso.1,0.9905842542648315,0.967508852481842,0.9942802786827087,0.9938225150108337,0.8732061386108398,0.9060986042022705,0.9562762975692749,0.9591634273529053,0.9632643461227417,0.9188265800476074,0.9547684788703918,0.9056423902511597,0.9999281167984009
ERR2184281,site.05.subj.PTAN-0080.lab.TAN-247.iso.1,0.9571799039840698,0.874087929725647,0.9448796510696411,0.8336349725723267,0.8467925786972046,0.8276560306549072,0.879355788230896,0.9182643294334412,0.9121699333190918,0.7380621433258057,0.9187088012695312,0.858782172203064,0.9990682601928711
ERR2184282,site.05.subj.PTAN-0081.lab.TAN-251.iso.1,0.0020559728145599365,0.2964044213294983,0.6248420476913452,0.7967889308929443,0.5364956259727478,0.937743067741394,0.8460678458213806,0.4072423577308655,0.7459282875061035,0.7575096487998962,0.8735216856002808,0.4104393422603607,0.9960682392120361
ERR2184283,site.05.subj.PTAN-0082.lab.TAN-253.iso.1,0.936276376247406,0.8813626766204834,0.9573169946670532,0.9661833047866821,0.9202278852462769,0.9192792177200317,0.8514360785484314,0.9161401391029358,0.8807700872421265,0.8960167169570923,0.9485875964164734,0.9150010347366333,0.9998509883880615
ERR2184284,site.05.subj.PTAN-0083.lab.TAN-256.iso.1,0.9905425310134888,0.9674644470214844,0.9942747354507446,0.993861973285675,0.8735408782958984,0.9066154956817627,0.9565836191177368,0.9594399929046631,0.9634431004524231,0.9192169308662415,0.9553122520446777,0.9055012464523315,0.9999291896820068
ERR2184285,site.05.subj.PTAN-0084.lab.TAN-257.iso.1,0.9788178205490112,0.9264278411865234,0.9753118753433228,0.9798547029495239,0.931563138961792,0.8906625509262085,0.8686757683753967,0.9111560583114624,0.9153379201889038,0.8834736347198486,0.9365929365158081,0.929950475692749,0.9998348951339722
ERR2184286,site.05.subj.PTAN-0085.lab.TAN-258.iso.1,0.00880923867225647,0.003803044557571411,0.0659174919128418,0.01234203577041626,0.1747422218322754,0.061605751514434814,0.4547710716724396,0.7672421932220459,0.05662098526954651,0.06417965888977051,0.6437177658081055,0.19194674491882324,0.05706965923309326
ERR2184287,site.05.subj.PTAN-0086.lab.TAN-260.iso.1,0.972020149230957,0.9545055627822876,0.9706073999404907,0.9447643756866455,0.8652306795120239,0.716934084892273,0.8955508470535278,0.9289962649345398,0.9009073972702026,0.7538349628448486,0.913040280342102,0.8954644203186035,0.9986960887908936
ERR2184288,site.05.subj.PTAN-0087.lab.TAN-261.iso.1,0.9569121599197388,0.938274085521698,0.9556131958961487,0.9431290626525879,0.840690016746521,0.8569587469100952,0.9346477389335632,0.9568954706192017,0.919536828994751,0.8065235614776611,0.9481675624847412,0.898181676864624,0.9996085166931152
ERR2184289,site.05.subj.PTAN-0088.lab.TAN-265.iso.1,0.9578055739402771,0.9393041133880615,0.9558546543121338,0.9436693787574768,0.8417354822158813,0.8570294380187988,0.9350953102111816,0.9571732878684998,0.9198837876319885,0.8075151443481445,0.948344349861145,0.8987030982971191,0.999613881111145
ERR2184290,site.05.subj.PTAN-0089.lab.TAN-266.iso.1,0.9148467779159546,0.9056192636489868,0.9325966238975525,0.8970931768417358,0.852855920791626,0.8007567524909973,0.8831785917282104,0.9316322207450867,0.8723284006118774,0.7867655754089355,0.9335508346557617,0.8680914044380188,0.9988136887550354
ERR2184291,site.05.subj.PTAN-0090.lab.TAN-267.iso.1,0.9375931024551392,0.8825136423110962,0.9576053619384766,0.9666929244995117,0.9208136796951294,0.9197816848754883,0.8523555994033813,0.9167526364326477,0.8818580508232117,0.8969080448150635,0.9488002061843872,0.9155513048171997,0.9998537302017212
ERR2184292,site.05.subj.PTAN-0091.lab.TAN-270.iso.1,0.9375931024551392,0.8825136423110962,0.9576053619384766,0.9666929244995117,0.9208136796951294,0.9197816848754883,0.8523555994033813,0.9167526364326477,0.8818580508232117,0.8969080448150635,0.9488002061843872,0.9155513048171997,0.9998537302017212
ERR2184293,site.05.subj.PTAN-0092.lab.TAN-273.iso.1,0.8591786623001099,0.7765581607818604,0.8894126415252686,0.8235417604446411,0.7883889675140381,0.9140552878379822,0.8728255033493042,0.9258755445480347,0.8967952728271484,0.8314926624298096,0.9389888048171997,0.8125316500663757,0.9994666576385498
ERR2184294,site.05.subj.PTAN-0093.lab.TAN-272.iso.1,0.920271635055542,0.9108716249465942,0.9297658205032349,0.9012793302536011,0.8437515497207642,0.8029744625091553,0.8835356831550598,0.934053897857666,0.8705897331237793,0.7872594594955444,0.9318969249725342,0.8656935691833496,0.998802125453949
ERR2184295,site.05.subj.PTAN-0094.lab.TAN-274.iso.1,0.9610690474510193,0.9422168731689453,0.9601486921310425,0.9449492692947388,0.8375357389450073,0.8482173681259155,0.9330880641937256,0.9562809467315674,0.9183309078216553,0.7979047298431396,0.9455429315567017,0.8973819017410278,0.9995896816253662
ERR2184296,site.05.subj.PTAN-0095.lab.TAN-286.iso.1,0.8904914855957031,0.8230730295181274,0.9331618547439575,0.8571903109550476,0.8041782379150391,0.7906197309494019,0.869147539138794,0.9221833944320679,0.8641148805618286,0.7400780320167542,0.9392217397689819,0.8145403861999512,0.9983830451965332
ERR2184297,site.05.subj.PTAN-0096.lab.TAN-284.iso.1,0.901570200920105,0.8556618690490723,0.9712221622467041,0.9459866285324097,0.8085236549377441,0.8295097351074219,0.967018723487854,0.969162106513977,0.8920982480049133,0.7820987701416016,0.9802373647689819,0.8911804556846619,0.9994755983352661
ERR2184298,site.05.subj.PTAN-0097.lab.TAN-289.iso.1,0.9578630924224854,0.8765203952789307,0.9461408853530884,0.8368240594863892,0.8464069366455078,0.8313226699829102,0.8800607323646545,0.9184926748275757,0.9130504727363586,0.7406357526779175,0.918464183807373,0.8603849411010742,0.9991110563278198
ERR2184299,site.05.subj.PTAN-0098.lab.TAN-298.iso.1,0.9718399047851562,0.9541841149330139,0.9708529710769653,0.9450727105140686,0.865766167640686,0.7134506106376648,0.8958591222763062,0.9281136989593506,0.9012284874916077,0.7504368424415588,0.9136519432067871,0.8954646587371826,0.998676061630249
ERR2184300,site.05.subj.PTAN-0099.lab.TAN-300.iso.1,0.9718399047851562,0.9541841149330139,0.9708529710769653,0.9450727105140686,0.865766167640686,0.7134506106376648,0.8958591222763062,0.9281136989593506,0.9012284874916077,0.7504368424415588,0.9136519432067871,0.8954646587371826,0.998676061630249
ERR2184306,site.05.subj.PTAN-0105.lab.TAN-321.iso.1,0.0070799291133880615,0.005650609731674194,0.07088524103164673,0.03480011224746704,0.1367519497871399,0.8876738548278809,0.217680424451828,0.16853684186935425,0.44917532801628113,0.745781660079956,0.2398976981639862,0.28386569023132324,0.7674160003662109
ERR2184307,site.05.subj.PTAN-0106.lab.TAN-322.iso.1,0.9766943454742432,0.9602639675140381,0.9780493378639221,0.9600021839141846,0.9151515960693359,0.7360427975654602,0.8978574872016907,0.9258421659469604,0.9251657724380493,0.8143258690834045,0.912945032119751,0.9179949164390564,0.9991761445999146
ERR2184308,site.05.subj.PTAN-0107.lab.TAN-325.iso.1,0.9905842542648315,0.967508852481842,0.9942802786827087,0.9938225150108337,0.8732061386108398,0.9060986042022705,0.9562762975692749,0.9591634273529053,0.9632643461227417,0.9188265800476074,0.9547684788703918,0.9056423902511597,0.9999281167984009
ERR2184309,site.05.subj.PTAN-0108.lab.TAN-331.iso.1,0.003686368465423584,0.003804326057434082,0.4742250442504883,0.2154962718486786,0.2522624135017395,0.8207061290740967,0.8442753553390503,0.4500706195831299,0.5078708529472351,0.5318120718002319,0.8772883415222168,0.7343636751174927,0.9111542701721191
ERR2184314,site.05.subj.PTAN-0113.lab.TAN-337.iso.1,0.9650290012359619,0.9387871623039246,0.9639269113540649,0.9518553018569946,0.8061882257461548,0.8564540147781372,0.9345730543136597,0.9540648460388184,0.9200223684310913,0.789254903793335,0.9446226358413696,0.8894652128219604,0.9996039867401123
ERR2184315,site.05.subj.PTAN-0114.lab.TAN-344.iso.1,0.9721198081970215,0.9541037678718567,0.9710505604743958,0.9455759525299072,0.8656391501426697,0.7141792178153992,0.8956688046455383,0.9279632568359375,0.9015371799468994,0.7508825063705444,0.9134731888771057,0.8953255414962769,0.9986858367919922
ERR2184316,site.05.subj.PTAN-0115.lab.TAN-345.iso.1,0.9578991532325745,0.9396327137947083,0.9559662342071533,0.9442419409751892,0.8421975374221802,0.8568612337112427,0.9350125789642334,0.9569377899169922,0.920014500617981,0.8074909448623657,0.9482612609863281,0.8988879919052124,0.9996142387390137
ERR2184322,site.05.subj.PTAN-0121.lab.TAN-368.iso.1,0.9598625898361206,0.8551533222198486,0.9410676956176758,0.8089257478713989,0.8363357782363892,0.8272790312767029,0.8839718103408813,0.9206556081771851,0.9133675694465637,0.7301744222640991,0.9214382171630859,0.8441504240036011,0.9989861249923706
ERR2184323,site.05.subj.PTAN-0122.lab.TAN-369.iso.1,0.8265870809555054,0.5618903040885925,0.9058426022529602,0.7957029938697815,0.6045754551887512,0.005240291357040405,0.4236500561237335,0.3594634532928467,0.10723006725311279,0.01043027639389038,0.6890504360198975,0.7335827946662903,0.013862550258636475
ERR2184325,site.05.subj.PTAN-0124.lab.TAN-375.iso.1,0.010119795799255371,0.008197546005249023,0.03941980004310608,0.045012474060058594,0.6457827091217041,0.8856977820396423,0.5241748094558716,0.7819640636444092,0.8113126158714294,0.8180900812149048,0.8382171988487244,0.8882538676261902,0.9570211172103882
ERR2184330,site.05.subj.PTAN-0129.lab.TAN-388.iso.1,0.9598625898361206,0.8551533222198486,0.9410676956176758,0.8089257478713989,0.8363357782363892,0.8272790312767029,0.8839718103408813,0.9206556081771851,0.9133675694465637,0.7301744222640991,0.9214382171630859,0.8441504240036011,0.9989861249923706
